Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599466

2019-02-19T18:04:28.697950: step 1, loss 13.5969, accuracy 0.125, precision [nan, 0.0, 0.0, 0.0, 0.5, 0.5, nan, 0.0, nan], recall [nan, nan, 0.0, nan, 0.5, 0.1111111111111111, nan, 0.0, nan]
2019-02-19T18:04:44.567842: step 103, loss 7.51111, accuracy 0.3125, precision [nan, 0.0, nan, 0.8, 1.0, nan, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.4444444444444444, 0.5, 0.0, 0.0, nan, 0.0]
2019-02-19T18:04:44.720191: step 104, loss 5.65716, accuracy 0.5625, precision [0.0, 0.5, nan, 1.0, 0.5, 1.0, nan, 0.0, nan], recall [nan, 0.5, 0.0, 0.7142857142857143, 0.6666666666666666, 1.0, nan, 0.0, 0.0]
2019-02-19T18:04:44.869366: step 105, loss 5.25795, accuracy 0.5, precision [1.0, 0.3333333333333333, 1.0, 0.5, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [1.0, 0.5, 0.75, 0.3333333333333333, 1.0, nan, nan, 0.0, 0.0]
2019-02-19T18:04:45.018714: step 106, loss 5.57465, accuracy 0.4375, precision [0.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.3333333333333333, nan, nan, 0.0, nan], recall [0.0, 1.0, 0.0, 0.5555555555555556, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T18:04:45.173565: step 107, loss 8.75644, accuracy 0.3125, precision [0.0, 0.0, 0.5, 0.2, 0.75, nan, nan, nan, 0.0], recall [nan, 0.0, 0.3333333333333333, 0.3333333333333333, 0.75, nan, nan, 0.0, 0.0]
2019-02-19T18:04:45.328283: step 108, loss 2.83837, accuracy 0.625, precision [nan, 0.5, 1.0, 0.5714285714285714, 0.6, nan, nan, 1.0, nan], recall [nan, 1.0, 0.5, 0.5714285714285714, 1.0, 0.0, 0.0, 1.0, nan]
2019-02-19T18:04:45.485340: step 109, loss 8.53663, accuracy 0.25, precision [1.0, 0.3333333333333333, 0.5, 0.0, 0.0, nan, nan, 0.0, nan], recall [0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2019-02-19T18:04:45.636962: step 110, loss 5.44968, accuracy 0.4375, precision [0.5, 0.25, nan, 0.6666666666666666, 1.0, 1.0, 0.0, 0.0, 0.0], recall [1.0, 0.5, 0.0, 0.4, 0.6666666666666666, 1.0, 0.0, 0.0, nan]
2019-02-19T18:04:45.795488: step 111, loss 8.77843, accuracy 0.25, precision [0.0, 0.0, nan, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 1.0, nan], recall [nan, 0.0, nan, 0.25, 0.3333333333333333, 0.0, nan, 1.0, nan]
2019-02-19T18:04:45.950843: step 112, loss 9.30516, accuracy 0.1875, precision [1.0, 0.0, 0.5, 0.0, 0.0, nan, 0.0, 0.3333333333333333, nan], recall [0.25, 0.0, 0.5, 0.0, 0.0, 0.0, nan, 0.5, nan]
2019-02-19T18:04:46.098954: step 113, loss 4.18093, accuracy 0.4375, precision [0.0, 0.3333333333333333, 1.0, 0.5, 0.25, nan, nan, 0.6666666666666666, nan], recall [nan, 0.5, 0.5, 0.3333333333333333, 0.5, 0.0, nan, 1.0, nan]
2019-02-19T18:04:46.255153: step 114, loss 6.03184, accuracy 0.375, precision [nan, 0.3333333333333333, 1.0, 0.16666666666666666, nan, 0.0, 0.5, nan, nan], recall [nan, 0.2, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, nan]
2019-02-19T18:04:46.405786: step 115, loss 8.42259, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.5, 0.3333333333333333, nan, nan, 0.3333333333333333, 0.0], recall [0.0, 0.3333333333333333, nan, 0.5, 0.5, 0.0, 0.0, 0.5, nan]
2019-02-19T18:04:46.558839: step 116, loss 8.62441, accuracy 0.3125, precision [0.5, 0.25, nan, 0.5, 1.0, 0.0, nan, 0.0, nan], recall [1.0, 0.5, 0.0, 0.2857142857142857, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:04:46.717087: step 117, loss 6.60446, accuracy 0.4375, precision [0.0, 0.0, 0.3333333333333333, 0.5, 1.0, nan, nan, 0.75, nan], recall [0.0, 0.0, 1.0, 0.2, 0.6666666666666666, nan, 0.0, 1.0, nan]
2019-02-19T18:04:46.870978: step 118, loss 4.92082, accuracy 0.5, precision [0.0, 0.5, 0.0, 0.75, 1.0, 0.0, nan, nan, nan], recall [0.0, 0.3333333333333333, nan, 0.6, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:04:47.020171: step 119, loss 9.09657, accuracy 0.3125, precision [0.0, 1.0, 0.5, 0.4, 0.0, nan, nan, nan, 0.0], recall [0.0, 0.2857142857142857, 1.0, 0.3333333333333333, 0.0, nan, nan, nan, nan]
2019-02-19T18:04:47.174459: step 120, loss 6.67678, accuracy 0.25, precision [0.0, 0.5, nan, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 1.0, 0.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0, nan]
2019-02-19T18:04:47.329665: step 121, loss 2.90089, accuracy 0.625, precision [nan, 1.0, nan, 0.625, 0.75, 0.0, nan, 0.0, 1.0], recall [0.0, 0.25, 0.0, 0.8333333333333334, 1.0, nan, nan, nan, 1.0]
2019-02-19T18:04:47.488673: step 122, loss 9.68138, accuracy 0.3125, precision [0.0, 0.6666666666666666, 0.0, 0.4, 0.5, 0.0, nan, 0.0, nan], recall [nan, 0.4, 0.0, 0.4, 0.25, 0.0, nan, nan, nan]
2019-02-19T18:04:47.643792: step 123, loss 6.41142, accuracy 0.4375, precision [1.0, 0.5, 0.6666666666666666, 0.5, 0.0, 0.0, nan, 0.0, nan], recall [1.0, 0.3333333333333333, 1.0, 0.6, 0.0, 0.0, 0.0, 0.0, nan]
2019-02-19T18:04:47.795244: step 124, loss 7.05252, accuracy 0.3125, precision [0.5, 0.3333333333333333, 0.3333333333333333, 0.2, 1.0, nan, nan, 0.0, 0.0], recall [0.5, 0.25, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, nan]
2019-02-19T18:04:47.949631: step 125, loss 8.24355, accuracy 0.25, precision [0.3333333333333333, nan, 0.0, 0.2857142857142857, nan, 1.0, nan, 0.0, nan], recall [0.5, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, nan, nan]
2019-02-19T18:04:48.099559: step 126, loss 4.82292, accuracy 0.4375, precision [0.5, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0, 1.0, nan], recall [1.0, nan, 0.6666666666666666, 0.5, 0.25, 0.0, 0.0, 0.5, nan]
2019-02-19T18:04:48.255520: step 127, loss 5.62027, accuracy 0.4375, precision [0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, nan, nan, 0.0, nan], recall [0.0, 1.0, 0.0, 0.75, 0.0, 0.0, nan, nan, nan]
2019-02-19T18:04:48.407497: step 128, loss 6.9466, accuracy 0.375, precision [0.0, 0.4, nan, 0.6666666666666666, 0.5, nan, 0.0, 0.0, nan], recall [0.0, 0.5, 0.0, 0.5, 0.6666666666666666, nan, nan, 0.0, 0.0]
2019-02-19T18:04:48.563921: step 129, loss 8.44942, accuracy 0.1875, precision [nan, 0.0, 0.0, 0.5, 0.0, 0.0, nan, 0.5, nan], recall [0.0, 0.0, nan, 0.4, 0.0, nan, 0.0, 0.5, 0.0]
2019-02-19T18:04:48.719200: step 130, loss 7.32576, accuracy 0.25, precision [0.0, 0.0, 0.5, 0.6, 0.0, 0.0, nan, 0.0, 0.0], recall [0.0, 0.0, 0.5, 0.3333333333333333, nan, 0.0, nan, 0.0, nan]
2019-02-19T18:04:48.874983: step 131, loss 4.44616, accuracy 0.4375, precision [1.0, 0.5, 0.0, 0.3333333333333333, 0.42857142857142855, nan, nan, 0.5, nan], recall [1.0, 0.5, 0.0, 0.25, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:04:49.026439: step 132, loss 9.6346, accuracy 0.1875, precision [0.0, 0.0, 0.25, 0.3333333333333333, 0.0, 1.0, nan, 0.0, nan], recall [0.0, 0.0, 1.0, 0.16666666666666666, 0.0, 0.5, nan, 0.0, nan]
2019-02-19T18:04:49.179956: step 133, loss 5.01564, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 0.25, 0.6666666666666666, nan, nan, 0.5, nan], recall [0.0, 0.25, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, nan, 0.5, nan]
2019-02-19T18:04:49.332519: step 134, loss 8.7802, accuracy 0.25, precision [nan, 0.5, 0.0, 0.25, 0.5, 0.0, 0.0, 0.25, nan], recall [0.0, 0.5, 0.0, 0.2, 0.25, nan, nan, 0.5, nan]
2019-02-19T18:04:49.487829: step 135, loss 6.31652, accuracy 0.3125, precision [0.0, 0.5, 1.0, 0.5, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.2, 0.5, 0.6, 0.0, 0.0, nan, nan, nan]
2019-02-19T18:04:49.638232: step 136, loss 11.0876, accuracy 0.3125, precision [nan, 0.5, 0.5, 0.25, 1.0, 0.0, 0.0, 0.3333333333333333, 0.0], recall [0.0, 0.25, 0.25, 0.3333333333333333, 0.5, nan, nan, 0.5, nan]
2019-02-19T18:04:49.788641: step 137, loss 6.67278, accuracy 0.3125, precision [nan, 0.0, nan, 0.6666666666666666, 0.5, nan, nan, 0.25, 0.0], recall [0.0, 0.0, 0.0, 0.5, 0.6666666666666666, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:04:49.938406: step 138, loss 8.36499, accuracy 0.25, precision [nan, 0.3333333333333333, 0.0, 0.2857142857142857, 0.5, 0.0, 0.0, nan, nan], recall [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T18:04:50.095615: step 139, loss 6.64026, accuracy 0.375, precision [0.5, 0.0, 0.0, 0.5, 0.25, 1.0, nan, 1.0, nan], recall [1.0, 0.0, nan, 0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.4, nan]
2019-02-19T18:04:50.248172: step 140, loss 6.6478, accuracy 0.3125, precision [0.0, 0.0, 0.5, 0.5, 0.25, nan, nan, 1.0, 0.0], recall [0.0, 0.0, 1.0, 0.5, 0.5, nan, 0.0, 0.25, nan]
2019-02-19T18:04:50.403173: step 141, loss 8.08518, accuracy 0.1875, precision [nan, 0.2, 0.0, 0.0, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.0, 0.3333333333333333, nan, 0.0, 0.5, nan, 0.0, 0.0, nan]
2019-02-19T18:04:50.554079: step 142, loss 7.74218, accuracy 0.25, precision [0.0, 0.0, 0.5, 0.0, 1.0, nan, nan, 0.25, nan], recall [0.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan, 0.2, nan]
2019-02-19T18:04:50.710462: step 143, loss 5.9079, accuracy 0.5, precision [1.0, 0.5, 0.5, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0], recall [1.0, 0.5, 0.5, 0.6666666666666666, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T18:04:50.863118: step 144, loss 6.62286, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.6, 0.0, 0.0, nan, 1.0, nan], recall [0.0, nan, 0.0, 0.6, 0.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:04:51.021303: step 145, loss 5.42085, accuracy 0.3125, precision [0.0, 0.0, 0.5, 0.5, 0.0, nan, 0.0, 0.3333333333333333, nan], recall [nan, 0.0, 0.3333333333333333, 0.5, nan, 0.0, nan, 0.25, 0.0]
2019-02-19T18:04:51.179608: step 146, loss 8.62193, accuracy 0.125, precision [0.0, 0.5, 0.0, 0.0, 0.3333333333333333, 0.0, nan, nan, nan], recall [0.0, 0.5, 0.0, 0.0, 0.5, nan, 0.0, 0.0, 0.0]
2019-02-19T18:04:51.332269: step 147, loss 9.79456, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.0, 1.0, nan, nan, 0.25, nan], recall [nan, 0.0, 0.0, 0.0, 0.5, nan, nan, 1.0, 0.0]
2019-02-19T18:04:51.483506: step 148, loss 5.95109, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.25, 0.5, 1.0, nan, 0.0, 0.0], recall [nan, 0.25, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, nan, nan]
2019-02-19T18:04:51.634463: step 149, loss 6.89091, accuracy 0.3125, precision [0.0, 0.0, 1.0, 0.16666666666666666, 0.5, 0.0, nan, 0.5, nan], recall [0.0, 0.0, 0.4, 0.5, 0.5, nan, nan, 0.5, 0.0]
2019-02-19T18:04:51.789654: step 150, loss 4.9765, accuracy 0.375, precision [0.3333333333333333, 0.0, 0.3333333333333333, 0.5, 0.5, nan, nan, 1.0, 0.0], recall [0.5, 0.0, 0.5, 0.4, 1.0, 0.0, 0.0, 0.5, 0.0]
2019-02-19T18:04:51.941905: step 151, loss 4.73546, accuracy 0.4375, precision [0.0, 0.0, 1.0, 0.2, nan, 0.0, 0.0, 1.0, nan], recall [0.0, 0.0, 0.8, 0.3333333333333333, 0.0, nan, nan, 0.6666666666666666, 0.0]
2019-02-19T18:04:52.097976: step 152, loss 4.76969, accuracy 0.25, precision [nan, 0.5, nan, 0.25, 0.3333333333333333, nan, 0.0, 0.0, 0.0], recall [nan, 0.3333333333333333, 0.0, 0.5, 0.3333333333333333, nan, nan, nan, 0.0]
2019-02-19T18:04:52.252982: step 153, loss 7.53442, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.6, 0.5, 0.0, nan, 0.0, nan], recall [1.0, nan, 0.0, 0.42857142857142855, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T18:04:52.406633: step 154, loss 9.33735, accuracy 0.125, precision [0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, nan, 0.5, 0.0], recall [0.0, 0.0, 0.0, 0.25, 0.0, 0.0, nan, 0.3333333333333333, 0.0]
2019-02-19T18:04:52.559845: step 155, loss 5.90314, accuracy 0.375, precision [0.0, 0.0, 1.0, 0.6, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.0, 0.0, 1.0, 0.6, 0.5, nan, 0.0, 0.0, nan]
2019-02-19T18:04:52.724730: step 156, loss 4.95159, accuracy 0.3125, precision [0.0, 0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 0.0, nan, nan, 0.0], recall [0.0, 0.0, 0.3333333333333333, 0.4, 1.0, 0.0, nan, 0.0, 0.0]
2019-02-19T18:04:52.883916: step 157, loss 4.36751, accuracy 0.375, precision [nan, 0.0, nan, 0.5, 0.8, 0.0, 0.0, 0.0, 0.0], recall [0.0, 0.0, 0.0, 0.4, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:04:53.033827: step 158, loss 5.87806, accuracy 0.375, precision [0.0, 1.0, 0.3333333333333333, 0.2857142857142857, 0.5, nan, nan, 0.0, nan], recall [0.0, 1.0, 0.5, 0.5, 0.3333333333333333, 0.0, nan, 0.0, nan]
2019-02-19T18:04:53.191391: step 159, loss 3.49179, accuracy 0.375, precision [1.0, 0.25, 0.0, 0.6, 0.5, 0.0, nan, 0.0, nan], recall [0.3333333333333333, 0.5, nan, 0.5, 0.3333333333333333, nan, 0.0, 0.0, nan]
2019-02-19T18:04:53.345669: step 160, loss 4.12648, accuracy 0.4375, precision [nan, 0.3333333333333333, 0.0, 0.4, 0.8, 0.0, nan, nan, nan], recall [nan, 0.5, 0.0, 0.5, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T18:04:53.497776: step 161, loss 5.91987, accuracy 0.375, precision [nan, 0.5, nan, 0.5, 0.75, 0.0, 0.0, 0.0, nan], recall [nan, 0.3333333333333333, nan, 0.5, 0.6, 0.0, nan, 0.0, nan]
2019-02-19T18:04:53.649162: step 162, loss 4.80616, accuracy 0.25, precision [0.5, 0.0, 0.25, 0.0, 1.0, nan, nan, 0.0, 0.0], recall [1.0, 0.0, 0.5, 0.0, 0.4, 0.0, nan, 0.0, nan]
2019-02-19T18:04:53.804673: step 163, loss 4.55735, accuracy 0.4375, precision [0.0, 0.0, nan, 0.8333333333333334, 0.5, nan, nan, 0.3333333333333333, nan], recall [nan, 0.0, 0.0, 0.8333333333333334, 0.5, 0.0, nan, 0.25, 0.0]
2019-02-19T18:04:53.965214: step 164, loss 5.46054, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.5555555555555556, 0.25, 0.0, nan, nan, nan]
2019-02-19T18:04:54.118240: step 165, loss 7.89983, accuracy 0.375, precision [0.0, 0.5, nan, 0.5714285714285714, 0.0, 0.0, nan, nan, nan], recall [0.0, 0.3333333333333333, 0.0, 0.8, 0.0, nan, nan, 0.0, nan]
2019-02-19T18:04:54.272495: step 166, loss 5.2315, accuracy 0.25, precision [0.0, 0.5, 0.0, 0.3333333333333333, 0.5, nan, nan, 0.0, nan], recall [0.0, 0.25, nan, 0.2857142857142857, 0.5, nan, 0.0, 0.0, nan]
2019-02-19T18:04:54.425776: step 167, loss 9.02538, accuracy 0.3125, precision [0.3333333333333333, nan, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], recall [1.0, 0.0, 0.0, 0.0, 0.5714285714285714, 0.0, nan, 0.0, nan]
2019-02-19T18:04:54.582595: step 168, loss 7.03001, accuracy 0.25, precision [0.0, 0.0, 0.5, 0.3333333333333333, 0.0, nan, 0.0, 0.5, nan], recall [0.0, 0.0, 1.0, 0.16666666666666666, nan, 0.0, nan, 0.6666666666666666, nan]
2019-02-19T18:04:54.736540: step 169, loss 4.50908, accuracy 0.3125, precision [0.0, 0.5, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, nan, 0.5, nan], recall [nan, 0.3333333333333333, 0.0, 0.2, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T18:04:54.889083: step 170, loss 8.46399, accuracy 0.3125, precision [0.0, 1.0, 0.3333333333333333, 0.0, 0.5, 0.0, 1.0, 0.0, nan], recall [0.0, 0.5, 1.0, 0.0, 0.5, 0.0, 1.0, nan, nan]
2019-02-19T18:04:55.046708: step 171, loss 9.23573, accuracy 0.3125, precision [0.25, 0.25, nan, 0.6, 0.0, nan, nan, 0.0, nan], recall [0.5, 0.3333333333333333, 0.0, 0.5, 0.0, 0.0, 0.0, nan, nan]
2019-02-19T18:04:55.199351: step 172, loss 7.54821, accuracy 0.3125, precision [nan, 1.0, 0.0, 0.14285714285714285, 0.0, 0.0, 1.0, 1.0, nan], recall [0.0, 0.6666666666666666, 0.0, 0.2, nan, nan, 0.5, 1.0, 0.0]
2019-02-19T18:04:55.355596: step 173, loss 7.85056, accuracy 0.3125, precision [0.5, 0.3333333333333333, 0.0, 0.5, nan, 0.0, 0.0, 0.3333333333333333, nan], recall [0.3333333333333333, 0.3333333333333333, 0.0, 0.4, 0.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:04:55.509251: step 174, loss 8.09878, accuracy 0.375, precision [1.0, 0.3333333333333333, 0.3333333333333333, 0.6, 0.0, 0.0, nan, nan, nan], recall [0.5, 1.0, 0.5, 0.375, nan, 0.0, 0.0, 0.0, nan]
2019-02-19T18:04:55.662209: step 175, loss 5.74225, accuracy 0.4375, precision [0.0, 0.0, 0.6666666666666666, 0.5555555555555556, 0.0, 0.0, nan, nan, nan], recall [0.0, 0.0, 0.6666666666666666, 0.7142857142857143, nan, 0.0, 0.0, 0.0, nan]
2019-02-19T18:04:55.813283: step 176, loss 5.28858, accuracy 0.4375, precision [0.5, 0.0, 0.0, 0.75, 0.6666666666666666, 0.0, nan, 0.5, nan], recall [1.0, 0.0, 0.0, 0.6, 0.6666666666666666, nan, 0.0, 0.5, nan]
2019-02-19T18:04:55.970468: step 177, loss 3.91256, accuracy 0.375, precision [0.3333333333333333, 0.0, nan, 0.5714285714285714, 0.0, 0.0, nan, 1.0, nan], recall [0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, nan, 0.0, 1.0, 0.0]
2019-02-19T18:04:56.118016: step 178, loss 7.8687, accuracy 0.375, precision [0.75, 0.3333333333333333, 0.0, 0.16666666666666666, 0.5, nan, nan, nan, nan], recall [0.42857142857142855, 0.3333333333333333, 0.0, 0.5, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:04:56.272454: step 179, loss 6.26625, accuracy 0.4375, precision [1.0, 1.0, 0.6666666666666666, 0.4, 0.3333333333333333, 0.0, 0.0, nan, nan], recall [0.5, 1.0, 1.0, 0.4, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:04:56.425792: step 180, loss 4.2983, accuracy 0.5, precision [0.3333333333333333, 0.6666666666666666, 0.2, 0.8, nan, nan, nan, nan, nan], recall [1.0, 1.0, 0.5, 0.4, nan, nan, nan, 0.0, nan]
2019-02-19T18:04:56.581448: step 181, loss 5.50882, accuracy 0.125, precision [0.3333333333333333, 0.0, nan, 0.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0], recall [0.2, nan, nan, 0.0, 0.25, nan, nan, 0.0, nan]
2019-02-19T18:04:56.736140: step 182, loss 6.69149, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.5, 0.25, 0.75, nan, nan, 0.0, 0.0, nan]
2019-02-19T18:04:56.890623: step 183, loss 5.78754, accuracy 0.5, precision [nan, nan, 1.0, 0.5, 0.4, nan, nan, 0.0, nan], recall [nan, 0.0, 0.4, 0.6666666666666666, 0.6666666666666666, 0.0, nan, nan, nan]
2019-02-19T18:04:57.040382: step 184, loss 4.48571, accuracy 0.4375, precision [0.0, 0.0, 0.6666666666666666, 0.5, 0.6666666666666666, nan, 1.0, 0.3333333333333333, nan], recall [nan, 0.0, 1.0, 0.25, 1.0, 0.0, 1.0, 0.3333333333333333, 0.0]
2019-02-19T18:04:57.195234: step 185, loss 7.01237, accuracy 0.375, precision [0.6666666666666666, 1.0, 0.0, 0.3333333333333333, 0.5, 0.0, nan, 0.0, 0.0], recall [0.6666666666666666, 0.4, 0.0, 0.3333333333333333, 0.5, 0.0, nan, nan, nan]
2019-02-19T18:04:57.350865: step 186, loss 4.85529, accuracy 0.4375, precision [0.5, nan, 0.5, 0.6666666666666666, 0.5, 0.0, 0.0, 0.0, nan], recall [1.0, 0.0, 0.5, 0.5714285714285714, 0.5, 0.0, nan, nan, nan]
2019-02-19T18:04:57.503330: step 187, loss 5.7452, accuracy 0.3125, precision [nan, 0.5, 0.0, 0.2, 0.0, 1.0, 0.0, 0.4, nan], recall [0.0, 0.5, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, nan, 0.6666666666666666, nan]
2019-02-19T18:04:57.658785: step 188, loss 5.57362, accuracy 0.375, precision [0.0, nan, 0.3333333333333333, 0.5, 0.5, nan, 0.0, nan, nan], recall [nan, 0.0, 0.3333333333333333, 0.6, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:04:57.813832: step 189, loss 5.32853, accuracy 0.375, precision [0.5, 0.3333333333333333, 0.0, 0.25, 1.0, nan, nan, 0.0, nan], recall [0.5, 1.0, 0.0, 0.5, 0.375, nan, nan, nan, 0.0]
2019-02-19T18:04:57.969571: step 190, loss 7.4921, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.16666666666666666, 0.75, 0.0, nan, nan, nan], recall [0.0, nan, 0.0, 0.2, 0.42857142857142855, nan, nan, nan, nan]
2019-02-19T18:04:58.123965: step 191, loss 6.08746, accuracy 0.3125, precision [nan, 0.0, 1.0, 0.2, 0.5, 0.0, 0.0, nan, nan], recall [0.0, nan, 0.5, 0.5, 0.4, 0.0, nan, 0.0, nan]
2019-02-19T18:04:58.278511: step 192, loss 6.55213, accuracy 0.5, precision [0.3333333333333333, 0.25, 1.0, 1.0, 0.0, nan, nan, 0.6666666666666666, 0.0], recall [0.5, 0.5, 0.25, 1.0, 0.0, 0.0, nan, 0.6666666666666666, nan]
2019-02-19T18:04:58.436163: step 193, loss 7.24169, accuracy 0.25, precision [0.3333333333333333, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0, 0.5, nan], recall [0.5, nan, 0.3333333333333333, 0.2, 0.0, 0.0, 0.0, 0.5, nan]
2019-02-19T18:04:58.591035: step 194, loss 5.81358, accuracy 0.1875, precision [nan, 0.0, nan, 0.2857142857142857, 1.0, 0.0, 0.0, 0.0, 0.0], recall [nan, 0.0, nan, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0, nan]
2019-02-19T18:04:58.738980: step 195, loss 5.47023, accuracy 0.4375, precision [0.0, 0.0, nan, 0.8333333333333334, 0.3333333333333333, nan, 0.0, nan, nan], recall [nan, nan, nan, 0.45454545454545453, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:04:58.894131: step 196, loss 3.72962, accuracy 0.375, precision [nan, 0.0, nan, 0.625, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.625, 0.3333333333333333, nan, 0.0, nan, nan]
2019-02-19T18:04:59.042855: step 197, loss 5.1481, accuracy 0.4375, precision [0.0, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, nan, nan, 1.0, nan], recall [nan, 0.5, 0.5, 0.6, 0.25, nan, 0.0, 0.5, nan]
2019-02-19T18:04:59.197011: step 198, loss 5.20649, accuracy 0.25, precision [0.0, 0.4, nan, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [0.0, 1.0, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, nan, 0.0, nan]
2019-02-19T18:04:59.351028: step 199, loss 7.44535, accuracy 0.125, precision [0.0, 0.0, 0.5, 0.14285714285714285, nan, nan, 0.0, 0.0, nan], recall [0.0, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, nan]
2019-02-19T18:04:59.509381: step 200, loss 5.876, accuracy 0.375, precision [0.0, 1.0, nan, 0.25, 0.3333333333333333, 1.0, nan, 0.25, 0.0], recall [0.0, 0.3333333333333333, nan, 0.2, 0.5, 1.0, 0.0, 1.0, nan]
2019-02-19T18:04:59.771427: step 201, loss 3.04423, accuracy 0.5, precision [0.0, 0.75, 0.5, 0.4, 1.0, nan, 0.0, nan, nan], recall [nan, 0.6, 1.0, 0.5, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:04:59.983245: step 202, loss 9.23402, accuracy 0.1875, precision [0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, nan, 0.5, nan], recall [0.0, 0.4, nan, 0.0, nan, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T18:05:00.137543: step 203, loss 8.188, accuracy 0.3125, precision [1.0, 1.0, 0.0, 0.3333333333333333, 0.2, nan, nan, nan, 0.0], recall [0.5, 0.3333333333333333, 0.0, 1.0, 0.2, nan, 0.0, 0.0, nan]
2019-02-19T18:05:00.293357: step 204, loss 7.44116, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.5, 0.5, nan, nan, 0.25, 0.0], recall [0.0, 0.0, nan, 0.2, 0.75, nan, 0.0, 0.3333333333333333, nan]
