Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 1
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550605378

2019-02-19T19:43:00.992332: step 1, loss 11.988, accuracy 0.0625, precision [0.0, 0.25, nan, 0.0, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.125, nan, 0.0, 0.0, nan, 0.0, nan, nan]
2019-02-19T19:43:17.096648: step 106, loss 2.68273, accuracy 0.1875, precision [0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.5, nan], recall [1.0, nan, nan, 0.125, 0.0, 0.0, nan, 0.5, nan]
2019-02-19T19:43:17.247686: step 107, loss 2.82882, accuracy 0.0625, precision [nan, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.2, 0.0, 0.0, 0.0, 0.0, nan]
2019-02-19T19:43:17.399986: step 108, loss 2.73566, accuracy 0.3125, precision [0.0, 0.0, 0.0, 1.0, 0.5, 0.0, 1.0, 0.0, nan], recall [nan, nan, nan, 0.3333333333333333, 0.16666666666666666, nan, 1.0, nan, nan]
2019-02-19T19:43:17.552683: step 109, loss 2.49313, accuracy 0.25, precision [0.0, nan, 0.0, 0.2, 0.6666666666666666, nan, 1.0, 0.0, 0.0], recall [0.0, 0.0, nan, 0.5, 0.25, nan, 0.5, 0.0, nan]
2019-02-19T19:43:17.708004: step 110, loss 2.40434, accuracy 0.0625, precision [0.0, 0.0, 0.0, 0.2, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.0, nan, 0.2, 0.0, nan, 0.0, 0.0, nan]
2019-02-19T19:43:17.863411: step 111, loss 1.76851, accuracy 0.375, precision [0.0, 0.3333333333333333, 0.0, 0.4444444444444444, nan, nan, nan, 0.5, nan], recall [0.0, 0.2, nan, 0.8, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:43:18.017658: step 112, loss 1.75941, accuracy 0.4375, precision [nan, 1.0, nan, 0.2857142857142857, 0.5, 0.0, nan, 0.3333333333333333, nan], recall [0.0, 0.5, nan, 0.6666666666666666, 1.0, 0.0, 0.0, 1.0, nan]
2019-02-19T19:43:18.172597: step 113, loss 1.57113, accuracy 0.375, precision [0.0, 0.4, nan, 0.75, 0.0, nan, 0.0, 0.3333333333333333, nan], recall [0.0, 0.4, 0.0, 0.42857142857142855, nan, nan, 0.0, 1.0, nan]
2019-02-19T19:43:18.321312: step 114, loss 2.35836, accuracy 0.1875, precision [nan, 0.0, nan, 0.5, 0.0, nan, 0.0, 0.0, 0.0], recall [nan, 0.0, 0.0, 0.375, 0.0, 0.0, 0.0, 0.0, nan]
2019-02-19T19:43:18.477666: step 115, loss 1.67913, accuracy 0.5625, precision [0.5, nan, 0.0, 0.8888888888888888, 0.0, 0.0, 0.0, nan, nan], recall [1.0, 0.0, nan, 0.6666666666666666, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:43:18.627287: step 116, loss 1.75766, accuracy 0.3125, precision [nan, 0.16666666666666666, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan], recall [nan, 1.0, 0.5, 0.25, nan, nan, nan, 0.0, nan]
2019-02-19T19:43:18.780529: step 117, loss 1.93114, accuracy 0.4375, precision [0.0, 0.0, 0.0, 0.625, 1.0, 0.0, nan, 1.0, nan], recall [nan, 0.0, nan, 0.5, 1.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:43:18.931187: step 118, loss 2.06266, accuracy 0.3125, precision [0.0, 0.25, nan, 0.6666666666666666, 0.25, 0.0, nan, 0.5, 0.0], recall [nan, 0.25, nan, 0.2, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:43:19.087074: step 119, loss 2.45837, accuracy 0.375, precision [0.0, 1.0, 0.0, 0.6666666666666666, 0.25, nan, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.36363636363636365, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:43:19.238274: step 120, loss 1.89298, accuracy 0.5, precision [nan, nan, 0.0, 0.8888888888888888, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.5333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:43:19.390179: step 121, loss 1.47503, accuracy 0.5, precision [nan, 0.5, 0.0, 1.0, 0.5, nan, nan, 0.0, nan], recall [nan, 1.0, nan, 0.3333333333333333, 1.0, nan, nan, nan, nan]
2019-02-19T19:43:19.536356: step 122, loss 2.24171, accuracy 0.3125, precision [0.0, 1.0, nan, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0], recall [nan, 0.3333333333333333, nan, 0.3076923076923077, nan, nan, nan, nan, nan]
2019-02-19T19:43:19.687898: step 123, loss 1.91912, accuracy 0.3125, precision [0.0, 0.6666666666666666, 0.0, 0.5, 0.0, 0.0, nan, nan, nan], recall [nan, 0.5, 0.0, 0.2727272727272727, nan, nan, nan, nan, nan]
2019-02-19T19:43:19.838386: step 124, loss 2.33231, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.5, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.375, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T19:43:19.987108: step 125, loss 1.91473, accuracy 0.3125, precision [0.5, 0.0, 0.0, 0.8, 0.0, 0.0, nan, nan, 0.0], recall [0.3333333333333333, nan, 0.0, 0.5, 0.0, nan, nan, 0.0, 0.0]
2019-02-19T19:43:20.138118: step 126, loss 2.29153, accuracy 0.375, precision [0.25, 0.0, 0.0, 0.6666666666666666, 1.0, nan, nan, 0.0, nan], recall [1.0, 0.0, nan, 0.25, 0.6, nan, nan, 0.0, nan]
2019-02-19T19:43:20.287254: step 127, loss 1.61603, accuracy 0.5625, precision [0.0, 1.0, nan, 0.42857142857142855, 0.8, nan, nan, 0.0, nan], recall [0.0, 0.6666666666666666, 0.0, 1.0, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:20.443215: step 128, loss 2.07446, accuracy 0.25, precision [0.5, 0.0, 0.0, 0.25, 1.0, 0.0, 0.0, 0.0, nan], recall [0.5, 0.0, nan, 0.3333333333333333, 0.25, nan, nan, 0.0, nan]
2019-02-19T19:43:20.594860: step 129, loss 2.0939, accuracy 0.25, precision [0.3333333333333333, nan, 0.0, 0.0, 0.4, 0.0, nan, 1.0, nan], recall [0.5, 0.0, 0.0, 0.0, 0.5, nan, nan, 1.0, 0.0]
2019-02-19T19:43:20.749379: step 130, loss 1.89322, accuracy 0.4375, precision [nan, nan, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, nan, nan], recall [0.0, nan, 1.0, 0.0, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:20.897042: step 131, loss 1.86235, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.2, 0.8, nan, nan, 0.0, 0.0], recall [0.0, nan, nan, 0.5, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:43:21.050035: step 132, loss 2.2576, accuracy 0.25, precision [0.6666666666666666, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan], recall [0.5, nan, 0.2, 0.0, 0.16666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:21.199978: step 133, loss 2.04295, accuracy 0.1875, precision [0.0, 0.0, 1.0, 0.0, 0.5, 0.0, nan, nan, nan], recall [0.0, nan, 0.5, 0.0, 0.2222222222222222, nan, nan, nan, 0.0]
2019-02-19T19:43:21.355148: step 134, loss 2.08019, accuracy 0.3125, precision [0.5, 0.0, 0.5, 0.25, 0.6666666666666666, 0.0, 0.0, nan, nan], recall [0.5, nan, 1.0, 0.25, 0.2857142857142857, 0.0, nan, 0.0, nan]
2019-02-19T19:43:21.504825: step 135, loss 2.00779, accuracy 0.375, precision [0.5, 0.0, 0.5, 0.6, 0.5, nan, nan, 0.0, nan], recall [0.5, nan, 1.0, 0.375, 0.25, nan, nan, nan, 0.0]
2019-02-19T19:43:21.655074: step 136, loss 2.15416, accuracy 0.1875, precision [nan, 0.0, 0.0, 0.25, 1.0, 0.0, 0.0, nan, nan], recall [0.0, nan, 0.0, 0.16666666666666666, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:43:21.810649: step 137, loss 1.53307, accuracy 0.5, precision [0.5, 0.0, 0.0, 0.5714285714285714, 1.0, 0.0, nan, nan, nan], recall [0.3333333333333333, nan, 0.0, 0.8, 0.5, 0.0, nan, nan, nan]
2019-02-19T19:43:21.963564: step 138, loss 1.61942, accuracy 0.4375, precision [1.0, 0.0, 0.0, 0.6, 0.6, nan, nan, 0.0, nan], recall [0.5, nan, 0.0, 0.3333333333333333, 0.75, nan, nan, nan, nan]
2019-02-19T19:43:22.117385: step 139, loss 2.18934, accuracy 0.25, precision [nan, 0.2, nan, 0.4, 0.25, nan, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.2857142857142857, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:43:22.268668: step 140, loss 1.91932, accuracy 0.375, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 1.0, nan], recall [nan, 0.0, 0.0, 0.36363636363636365, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T19:43:22.421694: step 141, loss 1.83018, accuracy 0.5, precision [nan, 0.5, nan, 0.75, 0.3333333333333333, 0.0, nan, 1.0, nan], recall [nan, 0.5, nan, 0.375, 1.0, 0.0, nan, 0.6666666666666666, nan]
2019-02-19T19:43:22.570282: step 142, loss 1.70479, accuracy 0.375, precision [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.6666666666666666, nan, 0.4444444444444444, nan, 0.0, nan, nan, nan]
2019-02-19T19:43:22.721950: step 143, loss 1.93701, accuracy 0.3125, precision [0.0, 0.0, nan, 0.7142857142857143, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.45454545454545453, 0.0, 0.0, nan, nan, nan]
2019-02-19T19:43:22.874131: step 144, loss 1.92905, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.75, 0.4, nan, nan, 0.5, nan], recall [nan, nan, nan, 0.3, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T19:43:23.023764: step 145, loss 1.81013, accuracy 0.375, precision [0.3333333333333333, 0.0, nan, 0.6666666666666666, 0.5, 0.0, 0.0, nan, 0.0], recall [0.5, 0.0, nan, 0.5714285714285714, 0.3333333333333333, nan, 0.0, 0.0, nan]
2019-02-19T19:43:23.175533: step 146, loss 1.40147, accuracy 0.5, precision [0.5, 0.5, 0.0, 0.6666666666666666, 0.3333333333333333, nan, nan, 0.5, nan], recall [1.0, 1.0, 0.0, 0.4, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T19:43:23.322018: step 147, loss 2.20886, accuracy 0.25, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan], recall [nan, nan, nan, 0.2857142857142857, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:23.473427: step 148, loss 1.65175, accuracy 0.5625, precision [0.0, 1.0, nan, 1.0, 0.6666666666666666, nan, 0.0, 0.5, nan], recall [nan, 0.3333333333333333, nan, 0.625, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:43:23.631357: step 149, loss 2.04989, accuracy 0.3125, precision [0.3333333333333333, 0.0, nan, 0.6666666666666666, 0.5, nan, 0.0, 0.2, nan], recall [1.0, 0.0, nan, 0.2857142857142857, 0.3333333333333333, 0.0, nan, 0.5, nan]
2019-02-19T19:43:23.784883: step 150, loss 2.38876, accuracy 0.25, precision [0.0, 0.0, nan, 0.75, 0.3333333333333333, 0.0, nan, nan, nan], recall [0.0, nan, nan, 0.3, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:43:23.934522: step 151, loss 2.21071, accuracy 0.25, precision [nan, 0.0, 0.0, 0.5, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.0, 0.0, 0.5, 0.25, nan, nan, 0.0, nan]
2019-02-19T19:43:24.087355: step 152, loss 1.67847, accuracy 0.375, precision [0.0, nan, 0.0, 0.4, 0.6, 0.0, 0.0, 0.5, nan], recall [0.0, nan, 0.0, 0.4, 0.42857142857142855, nan, nan, 0.5, nan]
2019-02-19T19:43:24.235912: step 153, loss 1.51941, accuracy 0.5, precision [nan, 0.5, 0.0, 0.5, 0.6, nan, nan, 0.5, nan], recall [nan, 0.25, nan, 0.5, 0.75, nan, nan, 0.5, nan]
2019-02-19T19:43:24.389916: step 154, loss 2.04042, accuracy 0.125, precision [0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, 0.0, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:43:24.538460: step 155, loss 2.06739, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.5, 0.3333333333333333, nan, nan, nan, nan], recall [0.0, 0.0, nan, 0.42857142857142855, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:43:24.688635: step 156, loss 2.40499, accuracy 0.0625, precision [0.0, 0.0, 0.0, 0.3333333333333333, nan, nan, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:43:24.840952: step 157, loss 2.53042, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, nan, 0.0], recall [0.0, 0.0, 0.0, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:43:24.996991: step 158, loss 1.92917, accuracy 0.4375, precision [0.0, 0.3333333333333333, 0.0, 0.75, 0.75, 0.0, nan, 0.0, nan], recall [0.0, 0.5, 0.0, 0.5, 0.6, nan, nan, nan, nan]
2019-02-19T19:43:25.149402: step 159, loss 1.87962, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.5, 0.6666666666666666, 0.0, 0.0, nan, nan], recall [0.3333333333333333, nan, 0.0, 0.4, 0.4, nan, nan, 0.0, nan]
2019-02-19T19:43:25.301543: step 160, loss 1.9711, accuracy 0.5, precision [0.0, 0.5, 0.0, 0.8, 0.75, 0.0, 0.0, nan, nan], recall [0.0, 0.5, 0.0, 0.5, 0.75, nan, nan, nan, nan]
2019-02-19T19:43:25.452862: step 161, loss 2.14917, accuracy 0.4375, precision [1.0, 0.0, 0.0, 0.375, 0.6, nan, nan, nan, nan], recall [0.3333333333333333, 0.0, 0.0, 0.5, 0.6, nan, nan, nan, nan]
2019-02-19T19:43:25.604644: step 162, loss 2.51811, accuracy 0.1875, precision [0.0, 0.25, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0], recall [0.0, 0.3333333333333333, nan, 0.16666666666666666, 0.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:43:25.759061: step 163, loss 1.52242, accuracy 0.5, precision [0.0, 0.25, 0.0, 0.8333333333333334, 1.0, nan, nan, 0.0, nan], recall [nan, 0.5, nan, 0.625, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:43:25.911304: step 164, loss 2.00646, accuracy 0.4375, precision [nan, 0.25, nan, 1.0, 0.75, 0.0, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.375, 1.0, nan, nan, nan, nan]
2019-02-19T19:43:26.068744: step 165, loss 2.38967, accuracy 0.125, precision [nan, 0.0, 0.0, 1.0, 0.5, nan, 0.0, 0.0, 0.0], recall [0.0, nan, 0.0, 0.16666666666666666, 0.25, nan, nan, 0.0, nan]
2019-02-19T19:43:26.219059: step 166, loss 1.64527, accuracy 0.5, precision [0.0, 0.3333333333333333, 0.0, 0.8333333333333334, nan, nan, 0.5, 0.5, nan], recall [nan, 0.5, nan, 0.5, 0.0, nan, 1.0, 1.0, nan]
2019-02-19T19:43:26.376192: step 167, loss 2.03454, accuracy 0.3125, precision [0.5, 1.0, 0.0, 0.4, 0.5, 0.0, nan, 0.0, nan], recall [1.0, 0.3333333333333333, nan, 0.25, 0.3333333333333333, 0.0, nan, nan, nan]
2019-02-19T19:43:26.533074: step 168, loss 2.20891, accuracy 0.375, precision [0.0, nan, 0.0, 0.625, 0.5, nan, 0.0, 0.0, nan], recall [nan, 0.0, 0.0, 0.625, 0.3333333333333333, nan, 0.0, nan, nan]
2019-02-19T19:43:26.683329: step 169, loss 1.70856, accuracy 0.5, precision [0.5, 0.0, 0.3333333333333333, 0.8333333333333334, 1.0, nan, nan, 0.0, nan], recall [0.3333333333333333, nan, 0.5, 0.5555555555555556, 0.5, nan, nan, nan, nan]
2019-02-19T19:43:26.837540: step 170, loss 1.77814, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.75, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.25, 0.0, 0.42857142857142855, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:26.987931: step 171, loss 2.24095, accuracy 0.3125, precision [nan, 0.0, 0.5, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0], recall [nan, 0.0, 1.0, 0.36363636363636365, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:43:27.141412: step 172, loss 1.80301, accuracy 0.25, precision [nan, 0.5, 0.0, 1.0, 0.2, 0.0, nan, 0.3333333333333333, nan], recall [nan, 0.5, nan, 0.08333333333333333, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:43:27.295151: step 173, loss 2.12844, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.4, 0.5, nan, 0.0, 0.0, nan], recall [0.0, nan, 0.0, 0.2, 0.5, nan, nan, nan, nan]
2019-02-19T19:43:27.443839: step 174, loss 2.31869, accuracy 0.3125, precision [nan, 0.0, 1.0, 0.75, 0.0, 0.0, 0.0, 1.0, 0.0], recall [0.0, nan, 1.0, 0.3, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:43:27.596394: step 175, loss 2.14125, accuracy 0.125, precision [0.0, 0.0, nan, 0.6666666666666666, 0.0, 0.0, 0.0, nan, nan], recall [0.0, 0.0, nan, 0.2857142857142857, 0.0, nan, 0.0, 0.0, nan]
2019-02-19T19:43:27.747153: step 176, loss 2.37941, accuracy 0.375, precision [0.3333333333333333, 0.0, 0.0, 0.8333333333333334, 0.0, nan, 0.0, 0.0, nan], recall [0.5, 0.0, 0.0, 0.5, nan, nan, nan, 0.0, nan]
2019-02-19T19:43:27.895483: step 177, loss 2.73904, accuracy 0.25, precision [nan, 0.0, 0.3333333333333333, 0.75, nan, 0.0, nan, 0.0, 0.0], recall [0.0, nan, 0.5, 0.2727272727272727, nan, nan, nan, 0.0, nan]
2019-02-19T19:43:28.051022: step 178, loss 2.07894, accuracy 0.3125, precision [0.0, 0.0, 0.5, 0.6, 0.5, 0.0, 0.0, nan, nan], recall [nan, nan, 0.25, 0.375, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T19:43:28.206009: step 179, loss 1.92722, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [0.0, 0.0, 0.0, 0.4, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:43:28.360467: step 180, loss 2.1638, accuracy 0.25, precision [0.0, 0.0, 0.5, 0.42857142857142855, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.0, 1.0, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:43:28.505062: step 181, loss 1.96143, accuracy 0.4375, precision [0.0, 0.0, 0.5, 0.5714285714285714, 0.6666666666666666, nan, 0.0, nan, nan], recall [nan, nan, 0.2, 0.5714285714285714, 0.5, nan, nan, nan, nan]
2019-02-19T19:43:28.658983: step 182, loss 1.6107, accuracy 0.4375, precision [0.0, 1.0, 0.3333333333333333, 0.7142857142857143, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.25, 0.3333333333333333, 0.5555555555555556, nan, nan, nan, nan, nan]
2019-02-19T19:43:28.810208: step 183, loss 1.90886, accuracy 0.25, precision [0.0, 0.0, 0.3333333333333333, 0.75, nan, 0.0, nan, 0.0, nan], recall [0.0, 0.0, 0.5, 0.25, nan, nan, nan, nan, nan]
2019-02-19T19:43:28.964006: step 184, loss 1.91218, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.25, 0.0, nan, nan, nan], recall [0.0, nan, 0.0, 0.3333333333333333, 1.0, nan, nan, nan, nan]
2019-02-19T19:43:29.110749: step 185, loss 1.26553, accuracy 0.5625, precision [nan, 0.5, 0.0, 0.8333333333333334, 0.3333333333333333, nan, nan, nan, nan], recall [nan, 1.0, 0.0, 0.5, 1.0, nan, nan, nan, nan]
2019-02-19T19:43:29.265014: step 186, loss 1.64974, accuracy 0.5, precision [0.0, 0.5, nan, 0.7777777777777778, nan, 0.0, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.5833333333333334, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:29.417987: step 187, loss 2.61358, accuracy 0.375, precision [0.0, 0.5, 0.0, 1.0, nan, nan, 0.0, 0.0, nan], recall [nan, 0.5, nan, 0.35714285714285715, nan, nan, nan, nan, nan]
2019-02-19T19:43:29.567459: step 188, loss 2.07607, accuracy 0.375, precision [0.0, 0.0, nan, 0.8571428571428571, 0.0, 0.0, nan, nan, nan], recall [nan, 0.0, 0.0, 0.5454545454545454, nan, nan, nan, nan, nan]
2019-02-19T19:43:29.716093: step 189, loss 2.04809, accuracy 0.25, precision [0.3333333333333333, nan, 0.0, 0.6666666666666666, 0.16666666666666666, 0.0, nan, nan, nan], recall [1.0, 0.0, nan, 0.18181818181818182, 1.0, nan, nan, nan, nan]
2019-02-19T19:43:29.869129: step 190, loss 2.33524, accuracy 0.25, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [0.0, 0.3333333333333333, nan, 0.18181818181818182, 1.0, nan, nan, nan, nan]
2019-02-19T19:43:30.015153: step 191, loss 1.87006, accuracy 0.5625, precision [0.0, 1.0, nan, 0.8888888888888888, 0.0, nan, 0.0, 0.0, 0.0], recall [nan, 1.0, nan, 0.6153846153846154, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:30.166971: step 192, loss 2.35453, accuracy 0.1875, precision [0.0, 0.0, nan, 0.75, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.23076923076923078, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:30.315500: step 193, loss 2.31957, accuracy 0.1875, precision [0.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], recall [1.0, nan, nan, 0.14285714285714285, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:30.467901: step 194, loss 2.15824, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.8333333333333334, 0.0, 0.0, 0.0, nan, nan], recall [0.0, nan, nan, 0.45454545454545453, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:30.616822: step 195, loss 1.9628, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.4, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.3333333333333333, 0.25, nan, nan, 0.0, nan]
2019-02-19T19:43:30.767465: step 196, loss 1.86801, accuracy 0.3125, precision [0.0, 0.5, 0.0, 0.4, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 1.0, nan, 0.3333333333333333, 0.2222222222222222, nan, nan, nan, nan]
2019-02-19T19:43:30.914618: step 197, loss 2.00049, accuracy 0.5, precision [1.0, 0.3333333333333333, 0.0, 0.8, 0.5, nan, nan, 0.0, nan], recall [0.5, 1.0, nan, 0.4444444444444444, 0.5, nan, nan, nan, nan]
2019-02-19T19:43:31.061573: step 198, loss 1.94416, accuracy 0.5, precision [0.6666666666666666, 0.0, 0.0, 0.7142857142857143, 0.3333333333333333, nan, 0.0, nan, nan], recall [0.5, 0.0, nan, 0.5555555555555556, 0.5, nan, nan, nan, nan]
2019-02-19T19:43:31.212852: step 199, loss 1.8104, accuracy 0.375, precision [0.5, 0.0, 0.0, 0.6, 0.25, nan, nan, 0.3333333333333333, nan], recall [0.16666666666666666, nan, nan, 0.5, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:43:31.363596: step 200, loss 1.72645, accuracy 0.4375, precision [0.0, 0.0, nan, 0.8333333333333334, 0.6666666666666666, nan, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.5555555555555556, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:31.516889: step 201, loss 2.1686, accuracy 0.1875, precision [0.5, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0, nan], recall [0.25, 1.0, nan, 0.125, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:31.669778: step 202, loss 1.77394, accuracy 0.5, precision [0.5, 0.0, 0.0, 1.0, 0.75, nan, 0.0, nan, nan], recall [0.3333333333333333, nan, nan, 0.4444444444444444, 0.75, nan, nan, nan, nan]
2019-02-19T19:43:31.825709: step 203, loss 1.35728, accuracy 0.5, precision [0.3333333333333333, 0.5, 0.0, 0.6, 1.0, nan, nan, 0.0, nan], recall [0.3333333333333333, 0.5, nan, 0.5, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:31.977341: step 204, loss 1.43154, accuracy 0.5, precision [0.3333333333333333, 1.0, nan, 0.6666666666666666, 0.0, nan, nan, 0.0, nan], recall [1.0, 1.0, 0.0, 0.5454545454545454, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:32.131296: step 205, loss 1.69579, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.42857142857142855, 0.5, nan, nan, 0.0, 0.0], recall [0.3333333333333333, 0.0, nan, 0.3333333333333333, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:43:32.283404: step 206, loss 1.76501, accuracy 0.375, precision [0.0, 0.0, nan, 0.8, 0.6666666666666666, 0.0, 0.0, nan, nan], recall [0.0, 0.0, nan, 0.4, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:43:32.437351: step 207, loss 2.42599, accuracy 0.4375, precision [0.0, 0.0, nan, 0.8333333333333334, 0.3333333333333333, nan, 0.0, 0.5, 0.0], recall [0.0, 0.0, nan, 0.5555555555555556, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:43:32.592361: step 208, loss 2.09945, accuracy 0.1875, precision [1.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.0, nan], recall [0.3333333333333333, 0.0, nan, 0.18181818181818182, 0.0, nan, nan, nan, nan]
2019-02-19T19:43:32.745027: step 209, loss 2.16747, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0], recall [0.0, 0.25, nan, 0.375, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:43:32.891031: step 210, loss 1.74072, accuracy 0.3125, precision [nan, nan, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0], recall [nan, 0.0, 0.0, 0.36363636363636365, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:43:33.047651: step 211, loss 2.26693, accuracy 0.1875, precision [nan, 1.0, 0.0, 0.3333333333333333, 0.25, 0.0, 0.0, 0.0, nan], recall [nan, 0.2, nan, 0.125, 0.3333333333333333, nan, nan, nan, nan]
