Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599006

2019-02-19T17:57:31.160829: step 1, loss 9.50099, accuracy 0.1875, precision [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0], recall [0.25, 0.0, 0.2, 0.0, 0.5, nan, nan, nan, nan]
2019-02-19T17:57:47.144640: step 104, loss 3.10348, accuracy 0.3125, precision [0.0, 0.5, 0.5, 0.16666666666666666, 1.0, nan, 0.0, 0.0, 0.0], recall [0.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, nan, nan, nan]
2019-02-19T17:57:47.300624: step 105, loss 4.40667, accuracy 0.125, precision [0.0, 0.5, 0.0, 0.0, 0.5, nan, 0.0, 0.0, 0.0], recall [nan, 0.3333333333333333, 0.0, 0.0, 0.2, 0.0, nan, nan, nan]
2019-02-19T17:57:47.458084: step 106, loss 4.69412, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.5, nan, nan, 0.25, nan], recall [0.0, 0.0, nan, 0.25, 1.0, 0.0, 0.0, 1.0, nan]
2019-02-19T17:57:47.614262: step 107, loss 4.87078, accuracy 0.125, precision [0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [0.0, 0.2, 0.0, 0.0, 1.0, nan, 0.0, 0.0, 0.0]
2019-02-19T17:57:47.768387: step 108, loss 4.42326, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.6, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [nan, 0.2, 0.0, 0.375, 1.0, 0.0, nan, nan, nan]
2019-02-19T17:57:47.921885: step 109, loss 3.58436, accuracy 0.5, precision [1.0, 0.25, 0.0, 0.8, 0.5, 0.0, nan, 0.5, nan], recall [1.0, 1.0, 0.0, 0.5714285714285714, 0.3333333333333333, nan, nan, 0.5, 0.0]
2019-02-19T17:57:48.074497: step 110, loss 6.35458, accuracy 0.3125, precision [0.0, 0.0, 1.0, 0.25, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.0, 0.4, 0.3333333333333333, 0.4, nan, nan, 0.0, nan]
2019-02-19T17:57:48.227264: step 111, loss 3.58888, accuracy 0.3125, precision [0.5, 0.5, 0.0, 0.25, 0.0, nan, nan, nan, nan], recall [0.6666666666666666, 1.0, 0.0, 0.5, 0.0, nan, nan, 0.0, 0.0]
2019-02-19T17:57:48.381509: step 112, loss 3.01664, accuracy 0.5625, precision [nan, 0.6666666666666666, 0.5, 0.7142857142857143, 0.5, nan, nan, 0.0, nan], recall [0.0, 1.0, 1.0, 0.5555555555555556, 1.0, nan, nan, 0.0, 0.0]
2019-02-19T17:57:48.532038: step 113, loss 4.75519, accuracy 0.375, precision [nan, 0.6666666666666666, nan, 0.5, 0.5, nan, 0.0, 0.2, nan], recall [nan, 0.6666666666666666, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.5, 0.0]
2019-02-19T17:57:48.687588: step 114, loss 4.99928, accuracy 0.25, precision [0.0, 0.0, 0.25, 0.5, 0.0, nan, 0.0, 1.0, nan], recall [0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, nan]
2019-02-19T17:57:48.841846: step 115, loss 4.10643, accuracy 0.375, precision [0.6666666666666666, nan, 0.0, 0.4, 0.5, nan, 0.5, nan, nan], recall [0.6666666666666666, 0.0, 0.0, 0.4, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T17:57:48.994410: step 116, loss 5.84792, accuracy 0.1875, precision [0.0, 0.0, nan, 0.2, nan, 0.0, 0.0, 0.5, nan], recall [0.0, 0.0, 0.0, 0.3333333333333333, 0.0, nan, 0.0, 0.4, 0.0]
2019-02-19T17:57:49.147857: step 117, loss 5.96729, accuracy 0.125, precision [0.0, 0.0, 0.0, 0.25, 0.25, nan, nan, 0.0, nan], recall [0.0, 0.0, 0.0, 0.16666666666666666, 0.5, nan, 0.0, 0.0, 0.0]
2019-02-19T17:57:49.301129: step 118, loss 2.75596, accuracy 0.4375, precision [0.6666666666666666, 0.3333333333333333, 0.5, 0.6666666666666666, nan, 0.0, nan, 0.3333333333333333, nan], recall [0.5, 1.0, 1.0, 0.3333333333333333, 0.0, 0.0, nan, 0.5, nan]
2019-02-19T17:57:49.462384: step 119, loss 4.13849, accuracy 0.4375, precision [1.0, 0.0, 0.0, 0.6666666666666666, 0.75, nan, nan, 0.0, nan], recall [0.6666666666666666, nan, 0.0, 0.3333333333333333, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T17:57:49.617416: step 120, loss 4.09731, accuracy 0.25, precision [0.0, 0.16666666666666666, 0.0, 0.6666666666666666, 0.5, nan, 0.0, 0.0, nan], recall [0.0, 0.25, 0.0, 0.3333333333333333, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:57:49.766852: step 121, loss 5.37527, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.42857142857142855, 0.0, nan, nan, nan, 0.0], recall [0.0, 0.0, nan, 0.5, nan, 0.0, 0.0, 0.0, nan]
2019-02-19T17:57:49.923421: step 122, loss 4.47635, accuracy 0.375, precision [0.0, 0.0, 0.5, 0.4, 0.5, 0.3333333333333333, nan, 0.5, nan], recall [0.0, nan, 1.0, 0.5, 0.25, 1.0, 0.0, 0.3333333333333333, nan]
2019-02-19T17:57:50.078960: step 123, loss 5.9919, accuracy 0.1875, precision [0.0, 0.0, 0.0, 0.4, nan, nan, nan, 0.5, nan], recall [0.0, 0.0, 0.0, 0.4, nan, nan, 0.0, 0.5, nan]
2019-02-19T17:57:50.228421: step 124, loss 5.19419, accuracy 0.25, precision [0.5, 1.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, nan], recall [0.3333333333333333, 0.3333333333333333, 0.0, 0.4, 0.0, nan, nan, 0.0, 0.0]
2019-02-19T17:57:50.382094: step 125, loss 5.18832, accuracy 0.5, precision [0.5, 0.3333333333333333, 1.0, 0.5, 1.0, 0.0, nan, 1.0, 0.0], recall [0.5, 1.0, 0.25, 0.4, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T17:57:50.532120: step 126, loss 2.98223, accuracy 0.375, precision [1.0, 0.0, 0.0, 0.42857142857142855, 0.5, nan, nan, 0.0, nan], recall [1.0, 0.0, nan, 0.5, 0.25, 0.0, nan, 0.0, nan]
2019-02-19T17:57:50.684377: step 127, loss 4.90666, accuracy 0.1875, precision [0.3333333333333333, 0.0, nan, 0.14285714285714285, 0.5, nan, 0.0, 0.0, nan], recall [0.5, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T17:57:50.838228: step 128, loss 2.82004, accuracy 0.375, precision [1.0, 0.0, nan, 0.42857142857142855, 0.5, 0.0, nan, 0.5, nan], recall [0.3333333333333333, 0.0, 0.0, 0.75, 1.0, 0.0, 0.0, 1.0, 0.0]
2019-02-19T17:57:50.991426: step 129, loss 4.00274, accuracy 0.3125, precision [0.0, 0.0, 1.0, 0.4, 0.5, nan, nan, 0.0, nan], recall [0.0, 0.0, 0.5, 0.5, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T17:57:51.144723: step 130, loss 5.32101, accuracy 0.3125, precision [0.0, 0.0, 0.6666666666666666, 0.6, 0.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, 1.0, 0.5, nan, 0.0, nan, 0.0, nan]
2019-02-19T17:57:51.303758: step 131, loss 3.63317, accuracy 0.375, precision [nan, 0.0, 0.0, 0.8571428571428571, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.6, 0.0, nan, nan, 0.0, nan]
2019-02-19T17:57:51.454700: step 132, loss 5.39532, accuracy 0.375, precision [nan, 0.5, 0.0, 0.4, 0.6, nan, 0.0, 0.0, nan], recall [0.0, 0.25, nan, 0.4, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:57:51.612965: step 133, loss 2.21576, accuracy 0.6875, precision [1.0, 0.6666666666666666, 0.0, 1.0, 1.0, nan, 0.0, 0.0, nan], recall [1.0, 1.0, nan, 0.6666666666666666, 0.5, nan, nan, nan, nan]
2019-02-19T17:57:51.768192: step 134, loss 4.05739, accuracy 0.25, precision [0.5, nan, 0.5, 0.5, 0.3333333333333333, 0.0, nan, 0.0, 0.0], recall [0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.5, 0.0, nan, nan, nan]
2019-02-19T17:57:51.924061: step 135, loss 4.96045, accuracy 0.1875, precision [0.3333333333333333, 0.0, 0.0, 0.4, 0.0, 0.0, nan, nan, nan], recall [1.0, 0.0, 0.0, 0.25, 0.0, 0.0, nan, 0.0, nan]
2019-02-19T17:57:52.076529: step 136, loss 3.87484, accuracy 0.375, precision [0.0, 1.0, 0.0, 0.75, 0.25, 0.0, nan, 0.25, nan], recall [0.0, 0.3333333333333333, nan, 0.5, 1.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T17:57:52.230002: step 137, loss 5.72549, accuracy 0.1875, precision [0.3333333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [0.2, nan, nan, 0.2222222222222222, 0.0, 0.0, nan, nan, nan]
2019-02-19T17:57:52.384078: step 138, loss 3.60146, accuracy 0.3125, precision [0.0, 0.0, nan, 0.75, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [0.0, 0.0, nan, 0.42857142857142855, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:57:52.537186: step 139, loss 6.91665, accuracy 0.125, precision [0.0, 0.0, nan, 0.0, 1.0, 0.0, 0.0, 0.2, nan], recall [0.0, 0.0, nan, 0.0, 0.2, nan, nan, 0.5, nan]
2019-02-19T17:57:52.690411: step 140, loss 4.02681, accuracy 0.25, precision [0.0, 0.25, nan, 0.4, 0.0, 0.0, 0.0, 0.3333333333333333, nan], recall [0.0, 0.5, nan, 0.6666666666666666, 0.0, 0.0, nan, 0.5, nan]
2019-02-19T17:57:52.842491: step 141, loss 3.76746, accuracy 0.3125, precision [0.0, 0.0, 0.0, 1.0, 0.75, nan, nan, 0.3333333333333333, nan], recall [nan, 0.0, nan, 0.2, 0.5, nan, nan, 0.3333333333333333, nan]
2019-02-19T17:57:52.996284: step 142, loss 4.6083, accuracy 0.375, precision [1.0, 0.0, 1.0, 0.4, 1.0, 1.0, nan, 0.0, nan], recall [0.25, nan, 0.5, 0.5, 0.3333333333333333, 1.0, nan, 0.0, nan]
2019-02-19T17:57:53.154275: step 143, loss 4.46928, accuracy 0.25, precision [0.0, 1.0, nan, 0.0, 0.25, 0.3333333333333333, nan, 0.0, 0.0], recall [0.0, 0.5, 0.0, nan, 0.16666666666666666, 0.3333333333333333, nan, 0.0, nan]
2019-02-19T17:57:53.303752: step 144, loss 3.97953, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0], recall [0.25, nan, nan, 0.0, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T17:57:53.458184: step 145, loss 3.40266, accuracy 0.5, precision [0.5, 1.0, 0.5, 0.6, 0.25, nan, nan, 0.5, nan], recall [1.0, 1.0, 1.0, 1.0, 0.25, nan, nan, 0.16666666666666666, nan]
2019-02-19T17:57:53.609660: step 146, loss 2.47925, accuracy 0.375, precision [1.0, 0.0, 1.0, 0.3333333333333333, 0.0, nan, nan, 0.5, nan], recall [1.0, 0.0, 1.0, 0.75, 0.0, 0.0, nan, 0.3333333333333333, nan]
2019-02-19T17:57:53.768588: step 147, loss 3.44328, accuracy 0.5, precision [0.0, 1.0, 1.0, 0.3333333333333333, 1.0, nan, 0.0, 1.0, nan], recall [nan, 0.3333333333333333, 1.0, 1.0, 0.6666666666666666, nan, 0.0, 0.2, nan]
2019-02-19T17:57:53.918257: step 148, loss 3.75406, accuracy 0.375, precision [0.0, 1.0, 0.0, 0.3333333333333333, 0.5, 0.5, nan, 0.5, 0.0], recall [0.0, 0.2, 0.0, 0.6666666666666666, 0.5, 1.0, nan, 0.3333333333333333, nan]
2019-02-19T17:57:54.072728: step 149, loss 3.41803, accuracy 0.3125, precision [nan, 1.0, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.0, nan, 0.5, nan], recall [nan, 0.25, 1.0, 0.5, 0.5, nan, nan, 0.14285714285714285, nan]
2019-02-19T17:57:54.227335: step 150, loss 3.89083, accuracy 0.4375, precision [nan, 0.3333333333333333, 0.6666666666666666, 0.75, 0.0, 0.0, 0.0, 1.0, nan], recall [0.0, 0.3333333333333333, 0.6666666666666666, 0.6, nan, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T17:57:54.379440: step 151, loss 5.24631, accuracy 0.3125, precision [0.0, 0.5, 1.0, 0.16666666666666666, 1.0, 0.0, 0.0, 1.0, nan], recall [nan, 0.16666666666666666, 0.5, 0.25, 0.5, nan, nan, 0.5, nan]
2019-02-19T17:57:54.528736: step 152, loss 2.80362, accuracy 0.4375, precision [0.2, 0.25, 1.0, 0.6666666666666666, 0.5, nan, nan, 1.0, nan], recall [0.5, 0.5, 0.3333333333333333, 0.5, 0.5, nan, nan, 0.3333333333333333, nan]
2019-02-19T17:57:54.685036: step 153, loss 4.33094, accuracy 0.1875, precision [nan, 0.16666666666666666, 0.0, 0.5, 0.25, 0.0, nan, nan, nan], recall [nan, 0.5, nan, 0.1, 1.0, 0.0, nan, 0.0, 0.0]
2019-02-19T17:57:54.838822: step 154, loss 3.35784, accuracy 0.5625, precision [nan, 0.25, 0.5, 1.0, 1.0, 0.0, 0.0, nan, nan], recall [nan, 0.5, 1.0, 0.625, 0.6666666666666666, nan, 0.0, 0.0, nan]
2019-02-19T17:57:54.994581: step 155, loss 5.37984, accuracy 0.3125, precision [nan, 1.0, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0, 0.5, nan], recall [nan, 0.5, 0.5, 0.25, nan, 0.0, 0.0, 1.0, 0.0]
2019-02-19T17:57:55.146830: step 156, loss 6.11881, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.5, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [nan, 0.3333333333333333, 0.0, 0.4, 0.4, nan, nan, nan, 0.0]
2019-02-19T17:57:55.301748: step 157, loss 2.93137, accuracy 0.5, precision [0.0, 0.0, 0.3333333333333333, 0.8571428571428571, 0.3333333333333333, nan, nan, nan, 0.0], recall [nan, nan, 0.3333333333333333, 0.5454545454545454, 1.0, nan, nan, nan, 0.0]
2019-02-19T17:57:55.456226: step 158, loss 3.82935, accuracy 0.375, precision [1.0, 0.25, nan, 0.42857142857142855, 0.5, 0.0, nan, 0.0, nan], recall [0.5, 0.25, 0.0, 0.42857142857142855, 0.5, nan, nan, nan, nan]
2019-02-19T17:57:55.616153: step 159, loss 4.05895, accuracy 0.375, precision [0.0, 0.5, nan, 0.5, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.3333333333333333, 0.0, 0.2857142857142857, 1.0, nan, nan, nan, nan]
2019-02-19T17:57:55.766968: step 160, loss 5.32615, accuracy 0.375, precision [0.5, 0.2, 0.5, 0.4, 1.0, nan, 0.0, nan, nan], recall [0.2, 0.5, 0.25, 0.6666666666666666, 1.0, nan, 0.0, nan, nan]
2019-02-19T17:57:55.916478: step 161, loss 4.19131, accuracy 0.25, precision [0.0, 0.0, 0.2, 0.2, 1.0, nan, 0.0, nan, nan], recall [0.0, 0.0, 0.3333333333333333, 0.25, 0.6666666666666666, 0.0, 0.0, nan, nan]
2019-02-19T17:57:56.065757: step 162, loss 4.70362, accuracy 0.375, precision [0.0, 0.0, nan, 0.5, 1.0, nan, nan, 0.0, nan], recall [0.0, 0.0, nan, 1.0, 0.3333333333333333, 0.0, nan, nan, 0.0]
2019-02-19T17:57:56.220461: step 163, loss 3.28066, accuracy 0.3125, precision [0.0, 0.5, 0.0, 0.4, 0.5, 0.0, nan, nan, nan], recall [nan, 0.4, 0.0, 0.5, 0.25, 0.0, nan, nan, nan]
2019-02-19T17:57:56.375710: step 164, loss 3.96041, accuracy 0.5, precision [0.0, 1.0, nan, 0.0, 1.0, 0.5, 0.0, 0.0, nan], recall [nan, 0.5, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, nan, nan, nan]
2019-02-19T17:57:56.528097: step 165, loss 2.73828, accuracy 0.375, precision [nan, 0.0, 0.0, 0.625, 0.3333333333333333, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.8333333333333334, 1.0, 0.0, 0.0, 0.0, nan]
2019-02-19T17:57:56.684651: step 166, loss 3.11683, accuracy 0.375, precision [nan, 0.3333333333333333, 1.0, 0.4, 0.5, 0.0, nan, 0.3333333333333333, 0.0], recall [0.0, 0.5, 1.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.5, nan]
2019-02-19T17:57:56.835902: step 167, loss 2.91824, accuracy 0.4375, precision [0.0, 0.0, 0.6666666666666666, 0.75, 0.0, 1.0, 0.0, 0.5, nan], recall [0.0, 0.0, 1.0, 0.5, nan, 1.0, 0.0, 0.5, nan]
2019-02-19T17:57:56.994334: step 168, loss 3.49839, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.5, 0.6, 0.0, 0.0, nan, nan], recall [0.0, 0.0, nan, 0.2, 0.75, 0.0, nan, 0.0, nan]
2019-02-19T17:57:57.153594: step 169, loss 2.24097, accuracy 0.5, precision [0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.6666666666666666, nan], recall [nan, 0.4, nan, 0.6666666666666666, 1.0, 0.0, 0.0, 1.0, nan]
2019-02-19T17:57:57.309538: step 170, loss 2.53263, accuracy 0.375, precision [0.5, 0.6666666666666666, 0.0, 0.4, 0.5, 0.0, nan, 0.0, nan], recall [0.25, 0.6666666666666666, 0.0, 0.3333333333333333, 0.5, nan, nan, nan, nan]
2019-02-19T17:57:57.462320: step 171, loss 2.13499, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.5, 0.6, 0.2, nan, nan, nan, nan], recall [0.0, 0.5, 0.5, 0.5, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T17:57:57.619118: step 172, loss 3.18679, accuracy 0.5, precision [nan, 1.0, 1.0, 0.42857142857142855, nan, 0.0, nan, 0.4, nan], recall [0.0, 0.6666666666666666, 1.0, 0.6, 0.0, 0.0, nan, 0.6666666666666666, nan]
2019-02-19T17:57:57.770578: step 173, loss 3.00373, accuracy 0.375, precision [0.0, 0.25, 0.0, 0.6666666666666666, 0.4, 1.0, nan, 0.0, nan], recall [0.0, 0.3333333333333333, nan, 0.4, 0.6666666666666666, 1.0, nan, 0.0, nan]
2019-02-19T17:57:57.926801: step 174, loss 3.08655, accuracy 0.375, precision [nan, 0.5, 0.0, 0.5, 0.4, nan, nan, 0.0, nan], recall [nan, 0.5, nan, 0.5, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T17:57:58.082310: step 175, loss 4.05574, accuracy 0.125, precision [0.0, 0.3333333333333333, nan, 0.25, 0.0, 0.0, nan, 0.0, 0.0], recall [0.0, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0, nan, 0.0, nan, nan]
2019-02-19T17:57:58.237793: step 176, loss 3.6925, accuracy 0.3125, precision [0.5, 0.3333333333333333, 0.0, 0.0, 1.0, 0.0, nan, 0.0, nan], recall [0.3333333333333333, 0.3333333333333333, nan, 0.0, 0.5, nan, nan, 0.0, nan]
2019-02-19T17:57:58.393929: step 177, loss 2.64706, accuracy 0.4375, precision [1.0, 0.3333333333333333, 0.0, 0.4, 1.0, nan, 0.0, 0.0, nan], recall [0.25, 0.25, nan, 0.6666666666666666, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:57:58.546693: step 178, loss 2.10649, accuracy 0.5625, precision [0.0, nan, 1.0, 0.4, 1.0, 1.0, nan, 0.0, 0.0], recall [nan, nan, 1.0, 0.5, 0.8, 0.5, nan, 0.0, nan]
2019-02-19T17:57:58.699395: step 179, loss 2.54699, accuracy 0.4375, precision [0.0, 0.5, 0.5, 0.5555555555555556, nan, nan, 0.0, 0.0, nan], recall [nan, 0.2, 0.5, 1.0, 0.0, 0.0, nan, 0.0, nan]
2019-02-19T17:57:58.853144: step 180, loss 4.5317, accuracy 0.25, precision [0.0, 0.0, 0.3333333333333333, 0.4, 0.5, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, 0.5, 0.3333333333333333, 0.3333333333333333, nan, nan, 0.0, nan]
2019-02-19T17:57:59.007927: step 181, loss 4.4195, accuracy 0.3125, precision [0.0, 0.0, 0.25, 0.6666666666666666, 1.0, nan, nan, 0.5, 0.0], recall [nan, 0.0, 0.3333333333333333, 0.4, 0.25, nan, nan, 0.5, nan]
2019-02-19T17:57:59.166058: step 182, loss 2.4393, accuracy 0.6875, precision [nan, nan, nan, 0.7, 1.0, nan, nan, 0.6666666666666666, 0.0], recall [0.0, 0.0, 0.0, 1.0, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T17:57:59.320126: step 183, loss 3.91671, accuracy 0.3125, precision [0.5, nan, 0.0, 0.5, 0.4, 0.0, 0.0, 0.0, nan], recall [0.5, 0.0, 0.0, 0.2222222222222222, 1.0, nan, nan, 0.0, nan]
2019-02-19T17:57:59.473485: step 184, loss 2.77438, accuracy 0.625, precision [0.0, 0.5, 1.0, 0.75, 0.5, 1.0, 0.0, nan, nan], recall [nan, 1.0, 1.0, 0.42857142857142855, 1.0, 1.0, nan, 0.0, nan]
2019-02-19T17:57:59.625543: step 185, loss 4.16482, accuracy 0.25, precision [0.0, 0.0, 1.0, 0.25, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, nan], recall [0.0, nan, 0.3333333333333333, 0.125, 0.5, nan, 0.0, 1.0, nan]
2019-02-19T17:57:59.775332: step 186, loss 2.6885, accuracy 0.4375, precision [nan, nan, 0.5, 0.42857142857142855, 0.5, 0.0, nan, nan, nan], recall [0.0, 0.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T17:57:59.928957: step 187, loss 3.21997, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, nan, 0.0, nan], recall [nan, nan, 0.0, 0.6666666666666666, 0.25, 0.0, nan, nan, nan]
2019-02-19T17:58:00.080478: step 188, loss 3.05406, accuracy 0.375, precision [nan, 0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 0.0, nan, 0.3333333333333333, 0.0], recall [nan, 0.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, nan, nan, 0.25, nan]
2019-02-19T17:58:00.239610: step 189, loss 2.04162, accuracy 0.6875, precision [nan, 0.0, nan, 0.8571428571428571, 0.5, 0.0, nan, 1.0, nan], recall [nan, nan, 0.0, 0.75, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T17:58:00.390221: step 190, loss 1.92207, accuracy 0.4375, precision [1.0, 0.2, 0.0, 0.4, 0.0, nan, nan, 1.0, 1.0], recall [1.0, 0.5, 0.0, 0.4, nan, nan, nan, 0.5, 1.0]
2019-02-19T17:58:00.548224: step 191, loss 2.43613, accuracy 0.5625, precision [nan, 0.0, 0.5, 0.8571428571428571, 0.0, 0.0, 0.0, 1.0, nan], recall [0.0, nan, 0.5, 0.75, 0.0, nan, 0.0, 1.0, nan]
2019-02-19T17:58:00.707059: step 192, loss 4.45119, accuracy 0.3125, precision [1.0, 0.0, nan, 0.3333333333333333, 0.0, 0.0, nan, 1.0, 0.0], recall [0.5, nan, 0.0, 0.5, 0.0, nan, 0.0, 0.4, 0.0]
2019-02-19T17:58:00.859732: step 193, loss 3.28475, accuracy 0.375, precision [1.0, 0.25, 0.0, 0.75, 1.0, nan, 0.0, 0.0, nan], recall [1.0, 1.0, 0.0, 0.375, 0.2, nan, nan, nan, nan]
2019-02-19T17:58:01.009193: step 194, loss 3.89311, accuracy 0.375, precision [0.0, 0.75, 0.0, 0.25, 1.0, 0.0, nan, nan, nan], recall [nan, 0.6, nan, 0.25, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T17:58:01.163675: step 195, loss 1.56048, accuracy 0.625, precision [1.0, nan, 0.5, 0.8333333333333334, 0.5, nan, nan, nan, 0.0], recall [1.0, nan, 1.0, 0.625, 0.6666666666666666, 0.0, nan, nan, 0.0]
2019-02-19T17:58:01.312022: step 196, loss 3.69943, accuracy 0.25, precision [nan, 0.0, 0.0, 0.375, 0.5, nan, 0.0, nan, 0.0], recall [0.0, 0.0, nan, 0.5, 0.3333333333333333, nan, nan, 0.0, 0.0]
2019-02-19T17:58:01.463287: step 197, loss 2.60959, accuracy 0.4375, precision [nan, 0.14285714285714285, 1.0, 0.5, nan, nan, 0.0, 1.0, nan], recall [0.0, 0.3333333333333333, 0.3333333333333333, 0.5, nan, nan, nan, 0.6, nan]
2019-02-19T17:58:01.614239: step 198, loss 2.62571, accuracy 0.3125, precision [0.0, 0.0, 0.6666666666666666, 0.0, 0.5, 1.0, nan, 1.0, nan], recall [nan, 0.0, 1.0, 0.0, 1.0, 1.0, nan, 0.2, 0.0]
2019-02-19T17:58:01.767781: step 199, loss 2.79438, accuracy 0.4375, precision [0.0, nan, 0.5, 0.6666666666666666, 0.4, nan, nan, 0.0, nan], recall [0.0, 0.0, 1.0, 0.4444444444444444, 1.0, nan, 0.0, nan, 0.0]
2019-02-19T17:58:01.922616: step 200, loss 1.97533, accuracy 0.5, precision [nan, 0.5, nan, 0.25, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.4, 0.0, 1.0, 0.8333333333333334, nan, nan, 0.0, nan]
2019-02-19T17:58:02.081469: step 201, loss 2.80768, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.5, nan, 0.0, 0.5, nan], recall [nan, nan, 0.0, 0.5714285714285714, 0.5, nan, 0.0, 0.3333333333333333, 0.0]
2019-02-19T17:58:02.234734: step 202, loss 2.62073, accuracy 0.375, precision [0.0, 0.25, 1.0, 0.6666666666666666, 0.5, nan, 0.0, 0.0, 0.0], recall [nan, 0.3333333333333333, 0.5, 0.4, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T17:58:02.388695: step 203, loss 2.70266, accuracy 0.375, precision [nan, 0.0, nan, 0.3333333333333333, 0.6, nan, nan, 0.0, nan], recall [nan, 0.0, 0.0, 1.0, 0.6, 0.0, 0.0, nan, 0.0]
2019-02-19T17:58:02.544168: step 204, loss 4.05359, accuracy 0.1875, precision [1.0, 0.0, 0.5, 0.16666666666666666, 0.0, nan, 0.0, 0.0, nan], recall [1.0, 0.0, 0.25, 0.3333333333333333, 0.0, 0.0, nan, 0.0, 0.0]
2019-02-19T17:58:02.696147: step 205, loss 2.9125, accuracy 0.5, precision [nan, 0.3333333333333333, 0.3333333333333333, 0.8, 0.6666666666666666, nan, nan, 0.0, nan], recall [0.0, 0.5, 0.5, 0.6666666666666666, 0.5, nan, nan, 0.0, nan]
2019-02-19T17:58:02.849471: step 206, loss 2.67745, accuracy 0.5, precision [nan, 1.0, 0.0, 0.8333333333333334, 0.6666666666666666, 0.0, 0.0, 0.0, nan], recall [0.0, 0.3333333333333333, nan, 0.625, 0.6666666666666666, nan, nan, nan, nan]
